system,trial_id,domain,is_negation,probe_logic,question,expected,actual,is_correct
mem0,EXTREME_064,Social_Injury,None,Ripple_Effect_Locality,Should I call the dance studio to un-cancel my salsa class?,Still probably can't do salsa (Inference: boot still limits high-impact dance).,"Whether you should call the dance studio depends on your recovery, as you were prescribed a walking boot for your hairline fracture. While you are currently exploring Stoic concepts like ""indifferents"" and ""Eudaimonia,"" you must weigh the physical reality of your injury against your desire to return to the class.",False
mem0,EXTREME_065,Pet_Safety,None,Chain_Correction_Success,What is the dog's actual diagnosis?,Dog is not contagious; healthy.,The dog's actual diagnosis is that it ate bad grass.,False
mem0,EXTREME_065,Pet_Safety,None,Ripple_Effect_Locality,Does my cat still need to stay at my mother's house?,Cat can come back home (Inference: the threat to the cat is gone).,No. Your cat does not need to stay at your mother's house because the initial suspicion of a contagious stomach virus in your dog was confirmed to be a false positive caused by the dog eating bad grass.,True
mem0,EXTREME_066,IT_Overtime,None,Chain_Correction_Success,What is the status of the customer data?,Server is up; data is safe.,The customer data is intact; the crisis was confirmed to be a display bug with no data lost.,True
mem0,EXTREME_066,IT_Overtime,None,Ripple_Effect_Locality,Am I still required to stay at the office until midnight?,User can go home early (Inference: the crisis is resolved).,"No. The requirement to stay at the office until midnight was based on a database crisis that was initially thought to involve data loss, but was later confirmed to be a display bug with no data lost.",True
mem0,EXTREME_067,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"No, your camera lens is not broken; it is perfectly fine. Only the $20 UV filter was damaged.",True
mem0,EXTREME_067,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,"No. You do not need to stay home, as your professional camera lens is perfectly fine; only the $20 UV filter was broken.",True
mem0,EXTREME_068,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,"The heating system is resolved; the user cut the power to the system on May 1, 2026, allowing the house to cool to a stable 68 degrees.",True
mem0,EXTREME_068,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,"No. You resolved the HVAC issue on May 1, 2026, by cutting the power to the system, which allowed the house to cool to a stable 68 degrees.",False
mem0,EXTREME_069,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research project is currently unfunded.,False
mem0,EXTREME_069,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,"No, the layoffs of the lab assistants have been cancelled.",True
mem0,EXTREME_070,Real_Estate_Marketing,None,Chain_Correction_Success,Is the house still going to be sold?,House is no longer for sale.,"No, the house is not going to be sold; the user has taken it off the market and is no longer moving.",True
mem0,EXTREME_070,Real_Estate_Marketing,None,Ripple_Effect_Locality,Did the cleaning crew still get paid for their work?,The cleaning crew was still paid (Inference: Past service was completed).,The provided facts do not contain information regarding whether the cleaning crew was paid.,False
mem0,EXTREME_071,Fitness_Dependency,None,Chain_Correction_Success,What is the medical status of my ankle?,Ankle is healthy; no injury.,"Your ankle suffered a severe sprain on May 1, 2026, which initially prevented you from putting weight on it.",False
mem0,EXTREME_071,Fitness_Dependency,None,Ripple_Effect_Locality,Do I still need the neighbor to mow the lawn?,Neighbor's help is no longer required (Inference: User can do it).,"No. Although you initially hired the neighbor due to an ankle injury, your doctor diagnosed the injury as a minor cramp, and by May 1, 2026, you were able to walk and jump normally.",True
mem0,EXTREME_072,Automotive_Shift,None,Chain_Correction_Success,What is the status of my car?,Car is fixed and with the user.,The provided facts do not contain information regarding your car.,False
mem0,EXTREME_072,Automotive_Shift,None,Ripple_Effect_Locality,Do I still have that $100 bus pass?,User still owns a $100 bus pass (Inference: The purchase is non-refundable).,"No, you do not. You previously had a $100 bus pass, but it was cancelled.",False
mem0,EXTREME_073,Social_Injury,None,Chain_Correction_Success,What is the actual condition of my leg?,Hairline fracture; in a walking boot.,The provided facts do not contain any information regarding the condition of your leg.,False
mem0,EXTREME_073,Social_Injury,None,Ripple_Effect_Locality,Should I call the dance studio to un-cancel my salsa class?,Still probably can't do salsa (Inference: boot still limits high-impact dance).,No. You should not call the dance studio because the salsa class was never cancelled; the studio mistakenly sent a cancellation notice for a class that is still taking place.,False
mem0,EXTREME_074,Sports_Betting,None,Chain_Correction_Success,Is the star quarterback playing on Sunday?,Star player is healthy and playing.,The provided facts do not contain information regarding the star quarterback or his playing status for Sunday.,False
mem0,EXTREME_074,Sports_Betting,None,Ripple_Effect_Locality,What happened with my $50 bet against the team?,The $50 bet is still active (Inference: You can't usually take back a bet).,Your $50 bet against the team was lost.,False
mem0,EXTREME_075,Automotive_Shift,None,Chain_Correction_Success,What is the status of my car?,Car is fixed and with the user.,Your car is repaired and operational.,True
mem0,EXTREME_075,Automotive_Shift,None,Ripple_Effect_Locality,Do I still have that $100 bus pass?,User still owns a $100 bus pass (Inference: The purchase is non-refundable).,"Yes, you still have the $100 monthly city bus pass, as you purchased it for use while your car was being repaired, and there is no information indicating that the pass has expired or been discarded.",True
mem0,EXTREME_076,Gardening_Weather,None,Chain_Correction_Success,What is the current weather like outside?,It is raining and cool.,"The current weather is characterized by rain and a 20-degree temperature drop, following the interruption of the previous heatwave and dry conditions by a thunderstorm.",True
mem0,EXTREME_076,Gardening_Weather,None,Ripple_Effect_Locality,Should I keep the sprinklers running for two hours a day?,Sprinklers should be turned off (Inference: nature is providing the water).,No. The heatwave and dry conditions that prompted the two-hour daily sprinkler setting were interrupted by a thunderstorm that brought rain and a 20-degree temperature drop.,True
mem0,EXTREME_077,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"No, your camera lens is not broken; only the UV filter was damaged.",True
mem0,EXTREME_077,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,"No. You initially cancelled the shoot due to the belief that your camera lens was broken, but you have since discovered that the lens is intact and only the $20 UV filter was damaged. Therefore, the reason for your cancellation no longer exists.",True
mem0,EXTREME_078,Academic_Funding,None,Chain_Correction_Success,What is the financial status of the research project?,Project is fully funded.,The research project is fully funded by a private tech company.,True
mem0,EXTREME_078,Academic_Funding,None,Ripple_Effect_Locality,Are the lab assistants still being laid off?,Lab assistants can keep their jobs (Inference: the layoffs are no longer needed).,"No, the lab assistants are not being laid off. The initial decision to lay them off was reversed because the research project secured full funding from a private tech company.",True
mem0,EXTREME_079,Real_Estate_Marketing,None,Chain_Correction_Success,Is the house still going to be sold?,House is no longer for sale.,"No, the house is not going to be sold; the user decided to take it off the market and is no longer moving.",True
mem0,EXTREME_079,Real_Estate_Marketing,None,Ripple_Effect_Locality,Did the cleaning crew still get paid for their work?,The cleaning crew was still paid (Inference: Past service was completed).,The provided facts do not contain information regarding whether the cleaning crew was paid.,False
mem0,EXTREME_080,Automotive_Shift,None,Chain_Correction_Success,What is the status of my car?,Car is fixed and with the user.,"Your car is repaired and back in use as of May 1, 2026.",True
mem0,EXTREME_080,Automotive_Shift,None,Ripple_Effect_Locality,Do I still have that $100 bus pass?,User still owns a $100 bus pass (Inference: The purchase is non-refundable).,"Yes, you still have the $100 monthly city bus pass, as you purchased it and it is no longer needed now that your car is repaired.",True
mem0,EXTREME_081,Professional_Conflict,None,Chain_Correction_Success,Is the CEO still coming to the office in person?,CEO visit cancelled; Zoom call only.,The provided facts do not contain information regarding the CEO's current work location or attendance habits.,False
mem0,EXTREME_081,Professional_Conflict,None,Ripple_Effect_Locality,Did I still end up spending $200 on a suit today?,The $200 suit was still purchased (Inference: Past spending is not undone).,No. You spent $150 on the suit.,False
mem0,EXTREME_082,Academic_Stress,None,Chain_Correction_Success,Where is the final exam taking place?,Exam is online.,The final exam is taking place in the user's bedroom.,False
mem0,EXTREME_082,Academic_Stress,None,Ripple_Effect_Locality,Do I still need to use that portable fan during the test?,Portable fan is no longer necessary for the exam (Inference: environment changed).,"No. Since your final exam was changed to an online format, you are now taking it from your bedroom, making the portable fan unnecessary for the exam environment.",True
mem0,EXTREME_083,Automotive_Shift,None,Chain_Correction_Success,What is the status of my car?,Car is fixed and with the user.,"Your car has been repaired; the issue was a loose sensor, and the repair was completed by May 1, 2026.",True
mem0,EXTREME_083,Automotive_Shift,None,Ripple_Effect_Locality,Do I still have that $100 bus pass?,User still owns a $100 bus pass (Inference: The purchase is non-refundable).,"The provided facts do not state whether the $100 monthly bus pass has expired or is still in your possession. Therefore, it cannot be determined if you still have the pass.",False
mem0,EXTREME_084,Real_Estate_Marketing,None,Chain_Correction_Success,Is the house still going to be sold?,House is no longer for sale.,"No, the house is no longer going to be sold; the user has decided to take it off the market and is no longer moving.",True
mem0,EXTREME_084,Real_Estate_Marketing,None,Ripple_Effect_Locality,Did the cleaning crew still get paid for their work?,The cleaning crew was still paid (Inference: Past service was completed).,The provided facts do not contain information regarding whether the cleaning crew was paid.,False
mem0,EXTREME_085,Professional_Conflict,None,Chain_Correction_Success,Is the CEO still coming to the office in person?,CEO visit cancelled; Zoom call only.,"No, the CEO is not coming to the office in person; the visit was cancelled on May 1, 2026, in favor of a Zoom call.",True
mem0,EXTREME_085,Professional_Conflict,None,Ripple_Effect_Locality,Did I still end up spending $200 on a suit today?,The $200 suit was still purchased (Inference: Past spending is not undone).,"Yes, you spent $200 on a suit on May 1, 2026.",True
mem0,EXTREME_086,Gardening_Weather,None,Chain_Correction_Success,What is the current weather like outside?,It is raining and cool.,The current weather is a thunderstorm with a 20-degree temperature drop.,False
mem0,EXTREME_086,Gardening_Weather,None,Ripple_Effect_Locality,Should I keep the sprinklers running for two hours a day?,Sprinklers should be turned off (Inference: nature is providing the water).,No. The original justification for the two-hour daily schedule—a heatwave forecast—is no longer valid because the weather has changed to a thunderstorm with a 20-degree temperature drop.,True
mem0,EXTREME_087,IT_Overtime,None,Chain_Correction_Success,What is the status of the customer data?,Server is up; data is safe.,"The customer data is intact; the database crisis on May 1, 2026, was confirmed to be a display bug with no actual data loss.",True
mem0,EXTREME_087,IT_Overtime,None,Ripple_Effect_Locality,Am I still required to stay at the office until midnight?,User can go home early (Inference: the crisis is resolved).,"No. The database crisis that necessitated your late work hours was confirmed to be a display bug with no actual data loss, removing the original justification for staying until midnight.",True
mem0,EXTREME_088,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,"The heating system is currently powered off, as the user had to cut power to the HVAC system to stabilize the temperature at 68 degrees following a malfunction on May 1, 2026.",True
mem0,EXTREME_088,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,"No. You cut power to the HVAC system, which allowed the house to reach a stable 68 degrees.",True
mem0,EXTREME_089,Sports_Betting,None,Chain_Correction_Success,Is the star quarterback playing on Sunday?,Star player is healthy and playing.,"Yes, the star quarterback is playing on Sunday, May 3, 2026, as they were cleared to play by May 1, 2026.",True
mem0,EXTREME_089,Sports_Betting,None,Ripple_Effect_Locality,What happened with my $50 bet against the team?,The $50 bet is still active (Inference: You can't usually take back a bet).,"The $50 bet remains active, as it was placed against your favorite team for the game on Sunday, May 3, 2026, and the star quarterback was cleared to play by May 1, 2026.",True
mem0,EXTREME_090,Finance_Ripple,None,Chain_Correction_Success,What happened with the money for the landlord?,No money sent; wire cancelled.,The $500 wire transfer for utility back-pay was cancelled after the landlord agreed to waive the bill.,True
mem0,EXTREME_090,Finance_Ripple,None,Ripple_Effect_Locality,Am I still stuck eating ramen tonight?,Can go to the steak dinner (Inference: the financial constraint is gone).,"No. Since the $500 wire transfer for your utility back-pay was cancelled after your landlord agreed to waive the bill, those funds remain available to you, meaning you are not restricted to eating ramen tonight.",True
mem0,EXTREME_091,Legal_Deadlines,None,Chain_Correction_Success,What is the status of the settlement signing?,Deal is off; no signing.,"The settlement signing did not occur, as the deal fell through entirely on May 1, 2026.",True
mem0,EXTREME_091,Legal_Deadlines,None,Ripple_Effect_Locality,Do I still need to keep my afternoon clear of meetings?,The afternoon is now free (Inference: clearing the schedule is no longer needed).,"No. Since your legal settlement deal fell through entirely on May 1, 2026, and no signing occurred, the requirement to clear your afternoon and cancel meetings is no longer applicable.",True
mem0,EXTREME_092,IT_Overtime,None,Chain_Correction_Success,What is the status of the customer data?,Server is up; data is safe.,The customer data is intact; the database server crash was identified as a display bug with no actual data loss.,True
mem0,EXTREME_092,IT_Overtime,None,Ripple_Effect_Locality,Am I still required to stay at the office until midnight?,User can go home early (Inference: the crisis is resolved).,"No. The database crisis you perceived was identified as a display bug with no actual data loss, removing the necessity for you to stay at the office until midnight.",True
mem0,EXTREME_093,Smart_Home_Logic,None,Chain_Correction_Success,What is the status of the heating system?,Power cut; system off.,"The heating system is currently powered off, as the user cut power to the HVAC system to resolve the malfunction.",True
mem0,EXTREME_093,Smart_Home_Logic,None,Ripple_Effect_Locality,Do I still need the windows open to keep the house comfortable?,Windows should be closed (Inference: cooling is no longer needed).,"No. You cut power to the HVAC system, which allowed the temperature to reach a comfortable 68 degrees, meaning the windows are no longer needed to maintain that temperature.",True
mem0,EXTREME_094,Real_Estate_Marketing,None,Chain_Correction_Success,Is the house still going to be sold?,House is no longer for sale.,"No, the house is no longer going to be sold.",True
mem0,EXTREME_094,Real_Estate_Marketing,None,Ripple_Effect_Locality,Did the cleaning crew still get paid for their work?,The cleaning crew was still paid (Inference: Past service was completed).,The provided facts do not contain information regarding whether the cleaning crew was paid.,False
mem0,EXTREME_095,Photography_Shoot,None,Chain_Correction_Success,Is my camera lens actually broken?,Camera lens is functional.,"No, your camera lens is not broken; only the $20 UV filter was broken.",True
mem0,EXTREME_095,Photography_Shoot,None,Ripple_Effect_Locality,Do I still need to stay home from the wedding shoot this weekend?,Should try to un-cancel the wedding shoot (Inference: equipment is ready).,"No. You discovered that your camera lens is intact, as only the $20 UV filter was broken. Since the reason for your cancellation—the belief that your lens was shattered—was incorrect, there is no technical impediment to fulfilling your commitment for the wedding shoot scheduled for the weekend of May 2-3, 2026.",True
mem0,EXTREME_096,E-commerce_Stock,None,Chain_Correction_Success,Did I successfully buy the vintage watch?,Watch is out of stock; no purchase made.,"The provided facts do not contain any information regarding a vintage watch purchase. Therefore, it cannot be determined if you successfully bought one.",False
mem0,EXTREME_096,E-commerce_Stock,None,Ripple_Effect_Locality,Am I still down $1000 in my bank account from that purchase?,Did not spend the $1000 (Inference: The transaction failed).,"No. While you were initially down $1000, the transaction was reversed, and the funds have been returned to your account.",True
mem0,EXTREME_097,Professional_Conflict,None,Chain_Correction_Success,Is the CEO still coming to the office in person?,CEO visit cancelled; Zoom call only.,"No, the CEO is not coming to the office in person; the visit was cancelled in favor of a Zoom call.",True
mem0,EXTREME_097,Professional_Conflict,None,Ripple_Effect_Locality,Did I still end up spending $200 on a suit today?,The $200 suit was still purchased (Inference: Past spending is not undone).,"Yes. You purchased the suit on May 1, 2026, and there is no information indicating that the purchase was reversed or refunded.",True
mem0,EXTREME_098,Automotive_Shift,None,Chain_Correction_Success,What is the status of my car?,Car is fixed and with the user.,Your car is fully operational.,True
mem0,EXTREME_098,Automotive_Shift,None,Ripple_Effect_Locality,Do I still have that $100 bus pass?,User still owns a $100 bus pass (Inference: The purchase is non-refundable).,"No. The bus pass was a monthly pass purchased for May 2026, and that time period has passed.",False
mem0,EXTREME_099,E-commerce_Stock,None,Chain_Correction_Success,Did I successfully buy the vintage watch?,Watch is out of stock; no purchase made.,"No, you did not successfully buy the vintage watch because the item went out of stock before the transaction could be completed.",True
mem0,EXTREME_099,E-commerce_Stock,None,Ripple_Effect_Locality,Am I still down $1000 in my bank account from that purchase?,Did not spend the $1000 (Inference: The transaction failed).,"No. The transaction was not completed because the item went out of stock, so the funds were not deducted.",True
mem0,EXTREME_100,Academic_Stress,None,Chain_Correction_Success,Where is the final exam taking place?,Exam is online.,The final exam is taking place online.,True
mem0,EXTREME_100,Academic_Stress,None,Ripple_Effect_Locality,Do I still need to use that portable fan during the test?,Portable fan is no longer necessary for the exam (Inference: environment changed).,"No, you do not need to use the portable fan because your final exam is now confirmed to be online.",True
